"opportunity_id","opportunity_number","opportunity_title","opportunity_status","agency_code","category","category_explanation","post_date","close_date","close_date_description","archive_date","is_cost_sharing","expected_number_of_awards","estimated_total_program_funding","award_floor","award_ceiling","additional_info_url","additional_info_url_description","opportunity_assistance_listings","funding_instruments","funding_categories","funding_category_description","applicant_types","applicant_eligibility_description","agency_name","top_level_agency_name","agency_contact_description","agency_email_address","agency_email_address_description","is_forecast","forecasted_post_date","forecasted_close_date","forecasted_close_date_description","forecasted_award_date","forecasted_project_start_date","fiscal_year","created_at","updated_at","url","summary_description"
"b18997d8-b1fd-4f6c-95cb-7e7b60dde1fe","PAR-26-001","Screening, Brief Intervention and Referral to Treatment or Prevention (SBIRT/P) for alcohol, tobacco, and other drugs (ATOD) use and misuse in adult populations that experience health disparities (R01, Clinical Trial Required)","posted","HHS-NIH11","discretionary","","2024-11-21","2027-05-07","","2027-06-06","False","","","","","http://grants.nih.gov/grants/guide/pa-files/PAR-26-001.html","https://grants.nih.gov/grants/guide/pa-files/PAR-26-001.html","93.313|NIH Office of Research on Women's Health;93.121|Oral Diseases and Disorders Research;93.279|Drug Use and Addiction Research Programs;93.273|Alcohol Research Programs;93.307|Minority Health and Health Disparities Research;93.399|Cancer Control","grant","health;education","","nonprofits_non_higher_education_without_501c3;small_businesses;city_or_township_governments;private_institutions_of_higher_education;public_and_indian_housing_authorities;special_district_governments;state_governments;other_native_american_tribal_organizations;public_and_state_institutions_of_higher_education;county_governments;federally_recognized_native_american_tribal_governments;nonprofits_non_higher_education_with_501c3;other;for_profit_organizations_other_than_small_businesses;independent_school_districts","Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Organizations) are not eligible to apply.Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply.Foreign components, as defined in the NIH Grants Policy Statement, are allowed.","National Institutes of Health","Department of Health and Human Services","NIH Grants Information
grantsinfo@nih.gov","grantsinfo@nih.gov","See Section VII. Agency Contacts within the full opportunity announcement for all other inquires.","False","","","","","","","2024-11-21 15:31:51+00:00","2025-04-03 14:53:08+00:00","https://simpler.grants.gov/opportunity/b18997d8-b1fd-4f6c-95cb-7e7b60dde1fe","<p>The Office of Disease Prevention (ODP) and participating National Institutes of Health (NIH) Institutes, Centers, and Offices (ICOs) are issuing this notice of funding opportunity (NOFO) seeking applications to test innovative approaches to implementing SBIRT/P for alcohol, tobacco, and other drugs (ATOD) use and misuse in adult populations that experience health disparities. SBIRT/P, (a term used for purposes of this funding announcement), involves screening individuals for risk of ATOD use and misuse, briefly intervening with a conversation about harmful substance use, and referring individuals for treatment or preventive services, as needed.&nbsp;</p><p>Proposed research should include prospective tests of SBIRT/P and should leverage collaborations with healthcare and community partners. Specific research interests of participating NIH ICOs are detailed within.&nbsp;&nbsp;</p>"
"a3c04dfb-d7de-4068-a394-5c445daa61db","PA-24-178","Independent Scientist Award (Parent K02 - Independent Clinical Trial Required)","posted","HHS-NIH11","discretionary","","2024-04-24","2027-05-07","","2027-06-12","False","","","","","http://grants.nih.gov/grants/guide/pa-files/PA-24-178.html","https://grants.nih.gov/grants/guide/pa-files/PA-24-178.html","93.273|Alcohol Research Programs;93.853|Extramural Research Programs in the Neurosciences and Neurological Disorders;93.866|Aging Research;93.310|Trans-NIH Research Support;93.313|NIH Office of Research on Women's Health;93.279|Drug Abuse and Addiction Research Programs","grant","education;health","","private_institutions_of_higher_education;other;special_district_governments;nonprofits_non_higher_education_with_501c3;federally_recognized_native_american_tribal_governments;independent_school_districts;state_governments;county_governments;public_and_indian_housing_authorities;for_profit_organizations_other_than_small_businesses;city_or_township_governments;public_and_state_institutions_of_higher_education;other_native_american_tribal_organizations;small_businesses;nonprofits_non_higher_education_without_501c3","Other Eligible Applicants include the following:
 Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Organizations) are not eligible to apply.

Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply.

Foreign components, as defined in the NIH Grants Policy Statement, are allowed.","National Institutes of Health","Department of Health and Human Services","NIH Grants Information
grantsinfo@nih.gov","grantsinfo@nih.gov","See Section VII. Agency Contacts within the full opportunity announcement for all other inquires.","False","","","","","","","2024-04-24 17:53:57+00:00","2024-04-24 17:53:57+00:00","https://simpler.grants.gov/opportunity/a3c04dfb-d7de-4068-a394-5c445daa61db","The purpose of the NIH Independent Scientist Award (K02) is to foster the development of outstanding scientists and enable them to expand their potential to make significant contributions to their field of research. The K02 award provides three to five years of salary support and ""protected time"" for newly independent scientists who can demonstrate the need for a period of intensive research focus as a means of enhancing their research careers. Each independent scientist career award program must be tailored to meet the individual needs of the candidate.This Funding Opportunity Announcement (FOA) is designed specifically for applicants proposing to serve as the lead investigator of an independent clinical trial, a clinical trial feasibility study, or a separate ancillary clinical trial, as part of their research and career development. Applicants not planning an independent clinical trial, or proposing to gain research experience in a clinical trial led by another investigator, must apply to companion FOA"
"c5d5b779-c48d-44e1-84cf-b4686d93c137","PA-24-180","Independent Scientist Award (Parent K02 Independent Basic Experimental Studies with Humans Required)","posted","HHS-NIH11","discretionary","","2024-04-26","2027-05-07","","2027-06-12","False","","","","","http://grants.nih.gov/grants/guide/pa-files/PA-24-180.html","https://grants.nih.gov/grants/guide/pa-files/PA-24-180.html","93.273|Alcohol Research Programs;93.279|Drug Abuse and Addiction Research Programs;93.866|Aging Research;93.310|Trans-NIH Research Support;93.313|NIH Office of Research on Women's Health;93.853|Extramural Research Programs in the Neurosciences and Neurological Disorders","grant","education;health","","county_governments;city_or_township_governments;public_and_indian_housing_authorities;independent_school_districts;private_institutions_of_higher_education;for_profit_organizations_other_than_small_businesses;state_governments;nonprofits_non_higher_education_with_501c3;other_native_american_tribal_organizations;special_district_governments;nonprofits_non_higher_education_without_501c3;small_businesses;public_and_state_institutions_of_higher_education;federally_recognized_native_american_tribal_governments;other","Other Eligible Applicants include the following:
 Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Organizations) are not eligible to apply.

Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply.

Foreign components, as defined in the NIH Grants Policy Statement, are allowed.","National Institutes of Health","Department of Health and Human Services","NIH Grants Information
grantsinfo@nih.gov","grantsinfo@nih.gov","See Section VII. Agency Contacts within the full opportunity announcement for all other inquires.","False","","","","","","","2024-04-26 17:02:41+00:00","2024-04-26 17:02:41+00:00","https://simpler.grants.gov/opportunity/c5d5b779-c48d-44e1-84cf-b4686d93c137","The purpose of the NIH Independent Scientist Award (K02) is to foster the development of outstanding scientists and enable them to expand their potential to make significant contributions to their field of research. The K02 award provides three to five years of salary support and ""protected time"" for newly independent scientists who can demonstrate the need for a period of intensive research focus as a means of enhancing their research careers. Each independent scientist career award program must be tailored to meet the individual needs of the candidate.This Parent Funding Opportunity Announcement is for basic science experimental studies involving humans, referred to in NOT-OD-18-212 as prospective basic science studies involving human participants.  These studies fall within the NIH definition of a clinical trial and also meet the definition of basic research.  Types of studies that should be submitted under this FOA include studies that prospectively assign human participants to conditions (i.e., experimentally manipulate independent variables) and that assess biomedical or behavioral outcomes in humans for the purpose of understanding the fundamental aspects of phenomena without specific application towards processes or products in mind. Applicants not planning an independent clinical trial or basic experimental study with humans, or proposing to gain research experience in a clinical trial or basic experimental study with humans led by another investigator, must apply to the 'Independent Clinical Trial Not Allowed' companion FOA. The proposed project must be related to the programmatic interests of one or more of the participating NIH Institutes and Centers (ICs)  based on their scientific missions."
"de903ee7-38f9-47e4-8a95-301edcf7fe46","PA-24-193","NIH Pathway to Independence Award (Parent K99/R00  Independent Clinical Trial Required)","posted","HHS-NIH11","discretionary","","2024-04-24","2027-05-07","","2027-06-12","False","","","","","http://grants.nih.gov/grants/guide/pa-files/PA-24-193.html","https://grants.nih.gov/grants/guide/pa-files/PA-24-193.html","93.213|Research and Training in Complementary and Integrative Health;93.865|Child Health and Human Development Extramural Research;93.172|Human Genome Research;93.398|Cancer Research Manpower;93.879|Medical Library Assistance;93.273|Alcohol Research Programs;93.173|Research Related to Deafness and Communication Disorders;93.113|Environmental Health;93.279|Drug Abuse and Addiction Research Programs;93.839|Blood Diseases and Resources Research;93.853|Extramural Research Programs in the Neurosciences and Neurological Disorders;93.307|Minority Health and Health Disparities Research;93.840|Translation and Implementation Science Research for Heart, Lung, Blood Diseases, and Sleep Disorders;93.233|National Center on Sleep Disorders Research;93.313|NIH Office of Research on Women's Health;93.242|Mental Health Research Grants;93.310|Trans-NIH Research Support;93.847|Diabetes, Digestive, and Kidney Diseases Extramural Research;93.838|Lung Diseases Research;93.286|Discovery and Applied Research for Technological Innovations to Improve Human Health;93.837|Cardiovascular Diseases Research;93.866|Aging Research;93.846|Arthritis, Musculoskeletal and Skin Diseases Research;93.361|Nursing Research","grant","income_security_and_social_services;environment;food_and_nutrition;health;education","","state_governments;federally_recognized_native_american_tribal_governments;public_and_indian_housing_authorities;independent_school_districts;special_district_governments;private_institutions_of_higher_education;for_profit_organizations_other_than_small_businesses;public_and_state_institutions_of_higher_education;nonprofits_non_higher_education_without_501c3;small_businesses;city_or_township_governments;other_native_american_tribal_organizations;other;county_governments;nonprofits_non_higher_education_with_501c3","Other Eligible Applicants include the following:
 Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Organizations) are not eligible to apply.

Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply.

Foreign components, as defined in the NIH Grants Policy Statement, are allowed.","National Institutes of Health","Department of Health and Human Services","NIH Grants Information
grantsinfo@nih.gov","grantsinfo@nih.gov","See Section VII. Agency Contacts within the full opportunity announcement for all other inquires.","False","","","","","","","2024-04-24 18:45:47+00:00","2024-04-24 18:45:47+00:00","https://simpler.grants.gov/opportunity/de903ee7-38f9-47e4-8a95-301edcf7fe46","The purpose of the NIH Pathway to Independence Award (K99/R00) program is to increase and maintain a strong cohort of new and talented, NIH-supported, independent investigators. This program is designed to facilitate a timely transition of outstanding postdoctoral researchers with a research and/or clinical doctorate degree from mentored, postdoctoral research positions to independent, tenure-track or equivalent faculty positions. The program will provide independent NIH research support during this transition in order to help awardees to launch competitive, independent research careers."
"e6644d9f-e75f-4fbf-a2f3-17966106cb58","PAR-24-150","NIDCD Mentored Career Development Award for Postdoctorate Au.D./Ph.D. Audiologists (K01 Independent Basic Experimental Studies with Humans Required)","posted","HHS-NIH11","discretionary","","2024-02-26","2027-05-07","","2027-06-12","False","","","","","http://grants.nih.gov/grants/guide/pa-files/PAR-24-150.html","https://grants.nih.gov/grants/guide/pa-files/PAR-24-150.html","93.173|Research Related to Deafness and Communication Disorders","grant","health","","nonprofits_non_higher_education_with_501c3;state_governments;public_and_indian_housing_authorities;other;independent_school_districts;public_and_state_institutions_of_higher_education;nonprofits_non_higher_education_without_501c3;private_institutions_of_higher_education;for_profit_organizations_other_than_small_businesses;city_or_township_governments;county_governments;other_native_american_tribal_organizations;special_district_governments;federally_recognized_native_american_tribal_governments;small_businesses","Other Eligible Applicants include the following:
 Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Organizations) are not eligible to apply.

Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply.

Foreign components, as defined in the NIH Grants Policy Statement, are not allowed.","National Institutes of Health","Department of Health and Human Services","NIH Grants Information
grantsinfo@nih.gov","grantsinfo@nih.gov","See Section VII. Agency Contacts within the full opportunity announcement for all other inquires.","False","","","","","","","2024-02-26 18:02:16+00:00","2024-02-26 18:02:16+00:00","https://simpler.grants.gov/opportunity/e6644d9f-e75f-4fbf-a2f3-17966106cb58","The purpose of the NIDCD Mentored Career Development Award for Postdoctorate Au.D./Ph.D. Audiologists (K01) is to support comprehensive and rigorous postdoctoral research and career development experiences in the biomedical, behavioral, or clinical sciences of promising Au.D./Ph.D. audiologists who have the potential to become productive, independent investigators in scientific health-related research fields relevant to NIDCD's mission."
"d88ae7c0-a0b3-4e07-aed5-d2a3a716baba","PA-24-177","Mentored Research Scientist Development Award (Parent K01 Independent Basic Experimental Studies with Humans Required)","posted","HHS-NIH11","discretionary","","2024-04-24","2027-05-07","","2027-06-12","False","","","","","http://grants.nih.gov/grants/guide/pa-files/PA-24-177.html","https://grants.nih.gov/grants/guide/pa-files/PA-24-177.html","93.173|Research Related to Deafness and Communication Disorders;93.113|Environmental Health;93.313|NIH Office of Research on Women's Health;93.273|Alcohol Research Programs;93.121|Oral Diseases and Disorders Research;93.310|Trans-NIH Research Support;93.213|Research and Training in Complementary and Integrative Health;93.865|Child Health and Human Development Extramural Research;93.242|Mental Health Research Grants;93.279|Drug Abuse and Addiction Research Programs;93.398|Cancer Research Manpower;93.361|Nursing Research;93.866|Aging Research","grant","environment;income_security_and_social_services;education;health","","special_district_governments;nonprofits_non_higher_education_with_501c3;other;county_governments;independent_school_districts;state_governments;public_and_indian_housing_authorities;other_native_american_tribal_organizations;private_institutions_of_higher_education;city_or_township_governments;federally_recognized_native_american_tribal_governments;nonprofits_non_higher_education_without_501c3;for_profit_organizations_other_than_small_businesses;small_businesses;public_and_state_institutions_of_higher_education","Other Eligible Applicants include the following:
 Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Organizations) are not eligible to apply.

Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply.

Foreign components, as defined in the NIH Grants Policy Statement, are allowed.","National Institutes of Health","Department of Health and Human Services","NIH Grants Information
grantsinfo@nih.gov","grantsinfo@nih.gov","See Section VII. Agency Contacts within the full opportunity announcement for all other inquires.","False","","","","","","","2024-04-24 16:47:08+00:00","2024-04-24 16:47:08+00:00","https://simpler.grants.gov/opportunity/d88ae7c0-a0b3-4e07-aed5-d2a3a716baba","The purpose of the NIH Mentored Research Scientist Development Award (K01) is to provide support and protected time (three to five years) for an intensive, supervised career development experience in the biomedical, behavioral, or clinical sciences leading to research independence. Although all of the participating NIH Institutes and Centers (ICs) use this support mechanism to support career development experiences that lead to research independence, some ICs use the K01 award for individuals who propose to train in a new field or for individuals who have had a hiatus in their research career because of illness or pressing family circumstances. Other ICs use the K01 to support career development in specific fields."
"17d36727-bf09-48cb-8536-15ea4567240f","PA-24-183","Mentored Clinical Scientist Research Career Development Award (Parent K08 Independent Basic Experimental Studies with Humans Required)","posted","HHS-NIH11","discretionary","","2024-04-24","2027-05-08","","2027-06-07","False","","","","","http://grants.nih.gov/grants/guide/pa-files/PA-24-183.html","https://grants.nih.gov/grants/guide/pa-files/PA-24-183.html","93.866|Aging Research;93.313|NIH Office of Research on Women's Health;93.867|Vision Research;93.310|Trans-NIH Research Support;93.173|Research Related to Deafness and Communication Disorders;93.273|Alcohol Research Programs;93.242|Mental Health Research Grants;93.113|Environmental Health;93.279|Drug Abuse and Addiction Research Programs;93.865|Child Health and Human Development Extramural Research;93.398|Cancer Research Manpower;93.213|Research and Training in Complementary and Integrative Health;93.853|Extramural Research Programs in the Neurosciences and Neurological Disorders","grant","education;environment;health;income_security_and_social_services","","private_institutions_of_higher_education;federally_recognized_native_american_tribal_governments;other_native_american_tribal_organizations;public_and_state_institutions_of_higher_education;special_district_governments;public_and_indian_housing_authorities;independent_school_districts;nonprofits_non_higher_education_with_501c3;city_or_township_governments;small_businesses;other;for_profit_organizations_other_than_small_businesses;county_governments;nonprofits_non_higher_education_without_501c3;state_governments","Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Organizations) are not eligible to apply.Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply.Foreign components, as defined in the NIH Grants Policy Statement, are allowed.","National Institutes of Health","Department of Health and Human Services","NIH Grants Information
grantsinfo@nih.gov","grantsinfo@nih.gov","See Section VII. Agency Contacts within the full opportunity announcement for all other inquires.","False","","","","","","","2024-04-24 14:12:08+00:00","2026-01-23 16:14:27+00:00","https://simpler.grants.gov/opportunity/17d36727-bf09-48cb-8536-15ea4567240f","<p>The primary purpose of the NIH Mentored Clinical Scientist Research Career Development Awards (K08) program is to prepare qualified individuals for careers that have a significant impact on the health-related research needs of the Nation. This program represents the continuation of a long-standing NIH program that provides support and ""protected time"" to individuals with a clinical doctoral degree for an intensive, supervised research career development experience in the fields of biomedical and behavioral research, including translational research.</p>"
"f9eb8a1d-a0f9-4b35-9552-0ef678ba2587","PA-24-181","Mentored Clinical Scientist Research Career Development Award (Parent K08  Independent Clinical Trial Required)","posted","HHS-NIH11","discretionary","","2024-04-24","2027-05-08","","2027-06-07","False","","","","","http://grants.nih.gov/grants/guide/pa-files/PA-24-181.html","https://grants.nih.gov/grants/guide/pa-files/PA-24-181.html","93.113|Environmental Health;93.853|Extramural Research Programs in the Neurosciences and Neurological Disorders;93.173|Research Related to Deafness and Communication Disorders;93.838|Lung Diseases Research;93.840|Translation and Implementation Science Research for Heart, Lung, Blood Diseases, and Sleep Disorders;93.313|NIH Office of Research on Women's Health;93.310|Trans-NIH Research Support;93.242|Mental Health Research Grants;93.879|Medical Library Assistance;93.865|Child Health and Human Development Extramural Research;93.839|Blood Diseases and Resources Research;93.213|Research and Training in Complementary and Integrative Health;93.286|Discovery and Applied Research for Technological Innovations to Improve Human Health;93.866|Aging Research;93.837|Cardiovascular Diseases Research;93.307|Minority Health and Health Disparities Research;93.273|Alcohol Research Programs;93.398|Cancer Research Manpower;93.279|Drug Abuse and Addiction Research Programs;93.172|Human Genome Research","grant","education;environment;health;income_security_and_social_services","","private_institutions_of_higher_education;federally_recognized_native_american_tribal_governments;other_native_american_tribal_organizations;public_and_state_institutions_of_higher_education;special_district_governments;public_and_indian_housing_authorities;independent_school_districts;nonprofits_non_higher_education_with_501c3;city_or_township_governments;small_businesses;other;for_profit_organizations_other_than_small_businesses;county_governments;nonprofits_non_higher_education_without_501c3;state_governments","Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Organizations) are not eligible to apply.Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply.Foreign components, as defined in the NIH Grants Policy Statement, are allowed.","National Institutes of Health","Department of Health and Human Services","NIH Grants Information
grantsinfo@nih.gov","grantsinfo@nih.gov","See Section VII. Agency Contacts within the full opportunity announcement for all other inquires.","False","","","","","","","2024-04-24 13:40:32+00:00","2026-01-23 16:16:14+00:00","https://simpler.grants.gov/opportunity/f9eb8a1d-a0f9-4b35-9552-0ef678ba2587","<p>The primary purpose of the NIH Mentored Clinical Scientist Research Career Development Awards (K08) program is to prepare qualified individuals for careers that have a significant impact on the health-related research needs of the Nation. This program represents the continuation of a long-standing NIH program that provides support and ""protected time"" to individuals with a clinical doctoral degree for an intensive, supervised research career development experience in the fields of biomedical and behavioral research, including translational research.</p>"
"7cf4ba90-dba8-4cfd-bc31-5baeb10bea5f","PA-24-182","Mentored Clinical Scientist Research Career Development Award (Parent K08  Independent Clinical Trial Not Allowed)","posted","HHS-NIH11","discretionary","","2024-04-24","2027-05-08","","2027-06-07","False","","","","","http://grants.nih.gov/grants/guide/pa-files/PA-24-182.html","https://grants.nih.gov/grants/guide/pa-files/PA-24-182.html","93.879|Medical Library Assistance;93.121|Oral Diseases and Disorders Research;93.242|Mental Health Research Grants;93.846|Arthritis, Musculoskeletal and Skin Diseases Research;93.273|Alcohol Research Programs;93.866|Aging Research;93.173|Research Related to Deafness and Communication Disorders;93.286|Discovery and Applied Research for Technological Innovations to Improve Human Health;93.859|Biomedical Research and Research Training;93.853|Extramural Research Programs in the Neurosciences and Neurological Disorders;93.307|Minority Health and Health Disparities Research;93.847|Diabetes, Digestive, and Kidney Diseases Extramural Research;93.233|National Center on Sleep Disorders Research;93.865|Child Health and Human Development Extramural Research;93.838|Lung Diseases Research;93.313|NIH Office of Research on Women's Health;93.837|Cardiovascular Diseases Research;93.855|Allergy and Infectious Diseases Research;93.310|Trans-NIH Research Support;93.840|Translation and Implementation Science Research for Heart, Lung, Blood Diseases, and Sleep Disorders;93.867|Vision Research;93.839|Blood Diseases and Resources Research;93.113|Environmental Health;93.172|Human Genome Research;93.279|Drug Abuse and Addiction Research Programs;93.398|Cancer Research Manpower;93.213|Research and Training in Complementary and Integrative Health","grant","education;environment;food_and_nutrition;health;income_security_and_social_services","","private_institutions_of_higher_education;federally_recognized_native_american_tribal_governments;other_native_american_tribal_organizations;public_and_state_institutions_of_higher_education;special_district_governments;public_and_indian_housing_authorities;independent_school_districts;nonprofits_non_higher_education_with_501c3;city_or_township_governments;small_businesses;other;for_profit_organizations_other_than_small_businesses;county_governments;nonprofits_non_higher_education_without_501c3;state_governments","Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Organizations) are not eligible to apply.Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply.Foreign components, as defined in the NIH Grants Policy Statement, are allowed.","National Institutes of Health","Department of Health and Human Services","NIH Grants Information
grantsinfo@nih.gov","grantsinfo@nih.gov","See Section VII. Agency Contacts within the full opportunity announcement for all other inquires.","False","","","","","","","2024-04-24 13:47:27+00:00","2026-01-23 16:12:41+00:00","https://simpler.grants.gov/opportunity/7cf4ba90-dba8-4cfd-bc31-5baeb10bea5f","<p>The primary purpose of the NIH Mentored Clinical Scientist Research Career Development Awards (K08) program is to prepare qualified individuals for careers that have a significant impact on the health-related research needs of the Nation. This program represents the continuation of a long-standing NIH program that provides support and ""protected time"" to individuals with a clinical doctoral degree for an intensive, supervised research career development experience in the fields of biomedical and behavioral research, including translational research.</p>"
"ff53e2e3-28af-4065-8519-b45c5d4b347a","PAR-25-317","Risk and Protective Factors of Family Health and Family Level Interventions (R01 Clinical Trial Optional)","posted","HHS-NIH11","discretionary","","2024-12-13","2027-05-08","","2027-06-07","False","","","","","http://grants.nih.gov/grants/guide/pa-files/PAR-25-317.html","https://grants.nih.gov/grants/guide/pa-files/PAR-25-317.html","93.361|Nursing Research;93.310|Trans-NIH Research Support;93.307|Minority Health and Health Disparities Research;93.313|NIH Office of Research on Women's Health;93.273|Alcohol Research Programs;93.399|Cancer Control","grant","education;health","","city_or_township_governments;state_governments;special_district_governments;for_profit_organizations_other_than_small_businesses;county_governments;nonprofits_non_higher_education_with_501c3;federally_recognized_native_american_tribal_governments;public_and_state_institutions_of_higher_education;nonprofits_non_higher_education_without_501c3;other_native_american_tribal_organizations;public_and_indian_housing_authorities;other;small_businesses;independent_school_districts;private_institutions_of_higher_education","Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Organizations) are not eligible to apply.Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply.Foreign components, as defined in the NIH Grants Policy Statement, are allowed.","National Institutes of Health","Department of Health and Human Services","NIH Grants Information
grantsinfo@nih.gov","grantsinfo@nih.gov","See Section VII. Agency Contacts within the full opportunity announcement for all other inquires.","False","","","","","","","2024-12-13 14:45:58+00:00","2025-03-14 12:36:10+00:00","https://simpler.grants.gov/opportunity/ff53e2e3-28af-4065-8519-b45c5d4b347a","<p>The purpose of this initiative is to advance the science of minority health and health disparities by supporting research on family health and well-being and resilience. The NIMHD Research Framework recognizes family health, family well-being, and family resilience as critically important areas of research to decrease disparities and promote equity.</p>"
